Player,Team,Season,Appearances,SeasonAtTeam
Xisco,Newcastle United,2011,2,2
Joan Simun Edmundsson,Newcastle United,2011,0,1
Shefki Kuqi,Newcastle United,2011,6,1
Andy Carroll,Newcastle United,2011,19,4
Yven Moyo,Newcastle United,2011,0,1
Asmir Begovic,Stoke City,2011,28,2
Carlo Nash,Stoke City,2011,0,1
Thomas Sørensen,Stoke City,2011,10,3
Danny Higginbotham,Stoke City,2011,10,3
Robert Huth,Stoke City,2011,35,2
Danny Collins,Stoke City,2011,25,2
Marc Wilson,Stoke City,2011,28,1
Ibrahima Sonko,Stoke City,2011,0,3
Ryan Shawcross,Stoke City,2011,36,3
Andrew Davies,Stoke City,2011,0,3
Abdoulaye Faye,Stoke City,2011,14,3
Andy Wilkinson,Stoke City,2011,22,3
Ryan Shotton,Stoke City,2011,2,3
Carl Dickinson,Stoke City,2011,0,3
Glenn Whelan,Stoke City,2011,29,3
Jermaine Pennant,Stoke City,2011,13,2
Tom Soares,Stoke City,2011,0,3
Danny Pugh,Stoke City,2011,10,3
Salif Diao,Stoke City,2011,8,3
Dean Whitehead,Stoke City,2011,37,2
Michael Tonge,Stoke City,2011,2,3
Rory Delap,Stoke City,2011,37,3
Matthew Etherington,Stoke City,2011,32,3
Diego Arismendi,Stoke City,2011,0,2
Ben Marshall,Stoke City,2011,0,2
Matthew Lund,Stoke City,2011,0,2
Florent Cuvelier,Stoke City,2011,0,1
Eidur Gudjohnsen,Stoke City,2011,4,1
Kenwyne Jones,Stoke City,2011,34,1
Ricardo Fuller,Stoke City,2011,28,3
Mamady Sidibe,Stoke City,2011,2,3
Jonathan Walters,Stoke City,2011,36,1
John Carew,Stoke City,2011,10,1
Louis Moult,Stoke City,2011,0,2
Ryan Connor,Stoke City,2011,0,2
Danzelle St Louis-Hamilton,Stoke City,2011,0,3
Tuncay Sanli,Stoke City,2011,14,2
Dave Parton,Stoke City,2011,0,2
Liam Lawrence,Stoke City,2011,0,3
Dave Kitson,Stoke City,2011,0,3
Craig Gordon,Sunderland,2011,15,4
Simon Mignolet,Sunderland,2011,23,1
Trevor Carson,Sunderland,2011,0,5
Nyron Nosworthy,Sunderland,2011,0,5
Jean-Yves Mvoto,Sunderland,2011,0,4
Marcos Angeleri,Sunderland,2011,2,1
Phil Bardsley,Sunderland,2011,34,4
Michael Turner,Sunderland,2011,15,2
John Mensah,Sunderland,2011,18,2
Matthew Kilgallon,Sunderland,2011,0,2
Nedum Onuoha,Sunderland,2011,0,1
Titus Bramble,Sunderland,2011,23,1
George McCartney,Sunderland,2011,0,8
Anton Ferdinand,Sunderland,2011,27,3
Blair Adams,Sunderland,2011,0,1
Michael Kay,Sunderland,2011,0,4
Michael Liddle,Sunderland,2011,0,3
Louis Laing,Sunderland,2011,1,1
Ahmed El Mohamady,Sunderland,2011,36,1
Liam Noble,Sunderland,2011,0,2
Boudewijn Zenden,Sunderland,2011,27,2
Steed Malbranque,Sunderland,2011,35,3
Jordan Henderson,Sunderland,2011,37,3
Sulley Muntari,Sunderland,2011,9,1
Kieran Richardson,Sunderland,2011,26,4
Jack Colback,Sunderland,2011,11,3
Cristian Riveros,Sunderland,2011,12,1
David Meyler,Sunderland,2011,5,3
Stéphane Sessegnon,Sunderland,2011,14,1
Lee Cattermole,Sunderland,2011,23,2
Billy Knott,Sunderland,2011,0,1
Robbie Weir,Sunderland,2011,0,1
Adam Reed,Sunderland,2011,0,2
Asamoah Gyan,Sunderland,2011,31,1
Fraizer Campbell,Sunderland,2011,3,2
Danny Welbeck,Sunderland,2011,0,1
Oumare Tounkara,Sunderland,2011,0,2
Jordan Cook,Sunderland,2011,3,3
Ryan Noble,Sunderland,2011,3,2
Craig Lynch,Sunderland,2011,2,1
Andy Reid,Sunderland,2011,2,4
Paulo Da Silva,Sunderland,2011,1,2
Darren Bent,Sunderland,2011,20,2
David Healy,Sunderland,2011,0,3
Martyn Waghorn,Sunderland,2011,2,4
Teemu Tainio,Sunderland,2011,0,3
Ben Alnwick,Tottenham Hotspur,2011,0,5
Heurelho Gomes,Tottenham Hotspur,2011,30,3
Carlo Cudicini,Tottenham Hotspur,2011,8,3
David Button,Tottenham Hotspur,2011,0,4
Stipe Pletikosa,Tottenham Hotspur,2011,0,1
Oscar Jansson,Tottenham Hotspur,2011,0,5
Alan Hutton,Tottenham Hotspur,2011,21,4
Kyle Walker,Tottenham Hotspur,2011,1,2
Danny Rose,Tottenham Hotspur,2011,4,4
Younes Kaboul,Tottenham Hotspur,2011,21,3
William Gallas,Tottenham Hotspur,2011,27,1
Kyle Naughton,Tottenham Hotspur,2011,0,2
Sebastien Bassong,Tottenham Hotspur,2011,12,2
Michael Dawson,Tottenham Hotspur,2011,24,7
Vedran Corluka,Tottenham Hotspur,2011,15,3
Ledley King,Tottenham Hotspur,2011,6,13
Benoit Assou-Ekotto,Tottenham Hotspur,2011,30,5
Steven Caulker,Tottenham Hotspur,2011,0,2
Bongani Khumalo,Tottenham Hotspur,2011,0,1
Adam Smith,Tottenham Hotspur,2011,0,4
Jonathan Woodgate,Tottenham Hotspur,2011,0,4
Callum Butcher,Tottenham Hotspur,2011,0,3
Ryan Fredericks,Tottenham Hotspur,2011,0,2
Callum Tapping,Tottenham Hotspur,2011,0,1
Tom Huddlestone,Tottenham Hotspur,2011,14,6
Aaron Lennon,Tottenham Hotspur,2011,34,6
Rafael van der Vaart,Tottenham Hotspur,2011,28,1
Gareth Bale,Tottenham Hotspur,2011,30,4
Wilson Palacios,Tottenham Hotspur,2011,21,3
Luka Modric,Tottenham Hotspur,2011,32,3
David Bentley,Tottenham Hotspur,2011,2,3
Andros Townsend,Tottenham Hotspur,2011,0,3
Jermaine Jenas,Tottenham Hotspur,2011,19,6
Niko Kranjcar,Tottenham Hotspur,2011,13,2
Jake Livermore,Tottenham Hotspur,2011,0,5
Sandro,Tottenham Hotspur,2011,19,1
Ryan Mason,Tottenham Hotspur,2011,0,3
Steven Pienaar,Tottenham Hotspur,2011,18,1
John Bostock,Tottenham Hotspur,2011,0,3
Simon Dawkins,Tottenham Hotspur,2011,0,4
Jake Nicholson,Tottenham Hotspur,2011,0,1
Dean Parrett,Tottenham Hotspur,2011,0,3
Roman Pavlyuchenko,Tottenham Hotspur,2011,29,3
Robbie Keane,Tottenham Hotspur,2011,7,9
Peter Crouch,Tottenham Hotspur,2011,34,4
Giovani dos Santos,Tottenham Hotspur,2011,3,3
Jermain Defoe,Tottenham Hotspur,2011,22,8
Harry Kane,Tottenham Hotspur,2011,0,2
Paul-José M'Poku,Tottenham Hotspur,2011,0,3
Jonathan Obika,Tottenham Hotspur,2011,0,3
Jamie O'Hara,Tottenham Hotspur,2011,0,6
Dorian Dervite,Tottenham Hotspur,2011,0,5
Tom Carroll,Tottenham Hotspur,2011,0,1
Cameron Lancaster,Tottenham Hotspur,2011,0,1
Scott Carson,West Bromwich Albion,2011,32,2
Boaz Myhill,West Bromwich Albion,2011,6,1
Luke Daniels,West Bromwich Albion,2011,0,4
Ryan Allsop,West Bromwich Albion,2011,0,2
Dean Kiely,West Bromwich Albion,2011,0,2
Steven Reid,West Bromwich Albion,2011,23,1
Joe Mattock,West Bromwich Albion,2011,0,1
Jonas Olsson,West Bromwich Albion,2011,24,2
Marek Cech,West Bromwich Albion,2011,15,2
Pablo Ibáñez,West Bromwich Albion,2011,10,1
Gonzalo Jara,West Bromwich Albion,2011,29,1
Nicky Shorey,West Bromwich Albion,2011,28,1
Gianni Zuiverloon,West Bromwich Albion,2011,2,2
Abdoulaye Méité,West Bromwich Albion,2011,10,2
Craig Dawson,West Bromwich Albion,2011,0,1
James Hurst,West Bromwich Albion,2011,1,1
Gabriel Tamas,West Bromwich Albion,2011,26,1
Paul Downing,West Bromwich Albion,2011,0,2
Somen Tchoyi,West Bromwich Albion,2011,23,1
James Morrison,West Bromwich Albion,2011,31,2
Giles Barnes,West Bromwich Albion,2011,14,1
Chris Brunt,West Bromwich Albion,2011,34,2
Jerome Thomas,West Bromwich Albion,2011,33,1
George Thorne,West Bromwich Albion,2011,1,1
Graham Dorrans,West Bromwich Albion,2011,21,2
Youssouf Mulumbu,West Bromwich Albion,2011,34,2
Sam Mantom,West Bromwich Albion,2011,0,1
Paul Scharner,West Bromwich Albion,2011,33,1
Romaine Sawyers,West Bromwich Albion,2011,0,2
Kayleden Brown,West Bromwich Albion,2011,0,1
Ishmael Miller,West Bromwich Albion,2011,6,2
Carlos Vela,West Bromwich Albion,2011,4,1
Peter Odemwingie,West Bromwich Albion,2011,32,1
Simon Cox,West Bromwich Albion,2011,19,1
Marc-Antoine Fortuné,West Bromwich Albion,2011,25,2
Saido Berahino,West Bromwich Albion,2011,0,1
Chris Wood,West Bromwich Albion,2011,1,2
Lateef Elford-Alliyu,West Bromwich Albion,2011,0,1
Roman Bednar,West Bromwich Albion,2011,4,2
Luke Moore,West Bromwich Albion,2011,0,2
Josh Knight,West Bromwich Albion,2011,0,1
Leon Barnett,West Bromwich Albion,2011,0,2
Reuben Reid,West Bromwich Albion,2011,0,1
Kemar Roofe,West Bromwich Albion,2011,0,1
Robert Green,West Ham United,2011,37,5
Peter Kurucz,West Ham United,2011,0,3
Marek Stech,West Ham United,2011,0,5
Ruud Boffin,West Ham United,2011,1,1
Jake Larkins,West Ham United,2011,0,1
Jordan Spence,West Ham United,2011,2,3
Winston Reid,West Ham United,2011,7,1
Danny Gabbidon,West Ham United,2011,26,6
James Tomkins,West Ham United,2011,19,4
Matt Upson,West Ham United,2011,30,5
Jonathan Spector,West Ham United,2011,14,5
Julien Faubert,West Ham United,2011,9,4
Manuel da Costa,West Ham United,2011,16,2
Hérita Ilunga,West Ham United,2011,11,3
Wayne Bridge,West Ham United,2011,3,1
Lars Jacobsen,West Ham United,2011,0,1
Matt Fry,West Ham United,2011,0,2
Jordan Brown,West Ham United,2011,0,1
Dominic Vose,West Ham United,2011,0,1
Pablo Barrera,West Ham United,2011,14,1
Kieron Dyer,West Ham United,2011,11,4
Scott Parker,West Ham United,2011,32,4
Jack Collison,West Ham United,2011,3,4
Thomas Hitzlsperger,West Ham United,2011,11,1
Luis Boa Morte,West Ham United,2011,22,5
Radoslav Kovac,West Ham United,2011,13,3
Mark Noble,West Ham United,2011,26,6
Junior Stanislas,West Ham United,2011,6,3
Gary O'Neil,West Ham United,2011,8,1
Olly Lee,West Ham United,2011,0,2
Anthony Edgar,West Ham United,2011,0,2
Frédéric Piquionne,West Ham United,2011,34,1
Ahmed Abdullah,West Ham United,2011,0,2
Cristian Montaño,West Ham United,2011,0,2
Carlton Cole,West Ham United,2011,35,5
Freddie Sears,West Ham United,2011,11,4
Demba Ba,West Ham United,2011,12,1
Frank Nouble,West Ham United,2011,2,2
Zavon Hines,West Ham United,2011,9,3
Victor Obinna,West Ham United,2011,25,1
Robbie Keane,West Ham United,2011,7,1
Dylan Tombides,West Ham United,2011,0,1
Paul McCallum,West Ham United,2011,0,1
Benni McCarthy,West Ham United,2011,6,2
Tal Ben Haim,West Ham United,2011,8,2
Valon Behrami,West Ham United,2011,7,3
Fabio Daprelà,West Ham United,2011,0,2
Alessandro Diamanti,West Ham United,2011,1,2
Callum McNaughton,West Ham United,2011,0,1
Chris Kirkland,Wigan Athletic,2011,4,6
Mike Pollitt,Wigan Athletic,2011,1,6
Lee Nicholls,Wigan Athletic,2011,0,2
Ali Al Habsi,Wigan Athletic,2011,0,1
Dariusz Adamczuk,Wigan Athletic,2011,0,6
Steve Gohouri,Wigan Athletic,2011,27,2
Antolin Alcaraz,Wigan Athletic,2011,34,1
Antonio Amaya,Wigan Athletic,2011,0,2
Gary Caldwell,Wigan Athletic,2011,23,1
Steven Caldwell,Wigan Athletic,2011,10,1
Emmerson Boyce,Wigan Athletic,2011,22,5
Ronnie Stam,Wigan Athletic,2011,25,1
Piscu,Wigan Athletic,2011,1,1
Roman Golobart,Wigan Athletic,2011,0,2
Jordan Mustoe,Wigan Athletic,2011,0,2
Maynor Figueroa,Wigan Athletic,2011,33,5
Jordan Robinson,Wigan Athletic,2011,0,1
Adam Buxton,Wigan Athletic,2011,0,1
Callum Morris,Wigan Athletic,2011,0,1
James McCarthy,Wigan Athletic,2011,24,2
Hendry Thomas,Wigan Athletic,2011,24,2
Ben Watson,Wigan Athletic,2011,29,3
Charles N'Zogbia,Wigan Athletic,2011,34,3
Jordi Gómez,Wigan Athletic,2011,13,2
Tom Cleverley,Wigan Athletic,2011,0,1
James McArthur,Wigan Athletic,2011,18,1
Jason Koumas,Wigan Athletic,2011,0,4
Mohamed Diamé,Wigan Athletic,2011,36,2
Daniel Redmond,Wigan Athletic,2011,0,1
Daniel de Ridder,Wigan Athletic,2011,0,3
Joe Holt,Wigan Athletic,2011,0,3
Franco Di Santo,Wigan Athletic,2011,0,1
Victor Moses,Wigan Athletic,2011,21,2
Callum McManaman,Wigan Athletic,2011,3,3
Conor Sammon,Wigan Athletic,2011,7,1
Mauro Boselli,Wigan Athletic,2011,8,1
Hugo Rodallega,Wigan Athletic,2011,36,3
Cho Won-Hee,Wigan Athletic,2011,0,3
Jonathon Routledge,Wigan Athletic,2011,0,3
Jason Scotland,Wigan Athletic,2011,0,2
Marcus Hahnemann,Wolverhampton Wanderers,2011,14,2
Wayne Hennessey,Wolverhampton Wanderers,2011,24,3
Carl Ikeme,Wolverhampton Wanderers,2011,0,3
Adriano Basso,Wolverhampton Wanderers,2011,0,1
Matt Doherty,Wolverhampton Wanderers,2011,0,1
George Elokobi,Wolverhampton Wanderers,2011,27,2
Richard Stearman,Wolverhampton Wanderers,2011,31,2
Jody Craddock,Wolverhampton Wanderers,2011,15,3
Danny Batth,Wolverhampton Wanderers,2011,0,2
Christophe Berra,Wolverhampton Wanderers,2011,32,2
Michael Mancienne,Wolverhampton Wanderers,2011,0,2
Steven Mouyokolo,Wolverhampton Wanderers,2011,4,1
Jamie Reckord,Wolverhampton Wanderers,2011,0,1
Ethan Ebanks-Landell,Wolverhampton Wanderers,2011,0,1
Ronald Zubar,Wolverhampton Wanderers,2011,15,2
Kevin Foley,Wolverhampton Wanderers,2011,33,2
John Dunleavy,Wolverhampton Wanderers,2011,0,2
Scott Malone,Wolverhampton Wanderers,2011,0,2
Jamie O'Hara,Wolverhampton Wanderers,2011,0,1
David Edwards,Wolverhampton Wanderers,2011,15,2
Michael Kightly,Wolverhampton Wanderers,2011,4,3
Karl Henry,Wolverhampton Wanderers,2011,29,2
David Davis,Wolverhampton Wanderers,2011,0,2
Stephen Ward,Wolverhampton Wanderers,2011,34,2
Stephen Hunt,Wolverhampton Wanderers,2011,20,1
David Jones,Wolverhampton Wanderers,2011,12,2
Greg Halford,Wolverhampton Wanderers,2011,2,2
Matthew Jarvis,Wolverhampton Wanderers,2011,37,2
Adam Hammill,Wolverhampton Wanderers,2011,10,1
Nenad Milijas,Wolverhampton Wanderers,2011,23,2
Geoffrey Mujangi Bia,Wolverhampton Wanderers,2011,1,2
Adlène Guédioura,Wolverhampton Wanderers,2011,10,2
Nathan Rooney,Wolverhampton Wanderers,2011,0,1
Nathaniel Mendez-Laing,Wolverhampton Wanderers,2011,0,2
Sylvan Ebanks-Blake,Wolverhampton Wanderers,2011,30,2
Leigh Griffiths,Wolverhampton Wanderers,2011,0,1
Steven Fletcher,Wolverhampton Wanderers,2011,29,1
Jake Cassidy,Wolverhampton Wanderers,2011,0,1
Sam Vokes,Wolverhampton Wanderers,2011,2,2
Andy Keogh,Wolverhampton Wanderers,2011,1,2
Kevin Doyle,Wolverhampton Wanderers,2011,26,2
Sam Winnall,Wolverhampton Wanderers,2011,0,1
Ashley Hemmings,Wolverhampton Wanderers,2011,0,2
James Spray,Wolverhampton Wanderers,2011,0,2
Matthew Hill,Wolverhampton Wanderers,2011,0,2
Marcus Bent,Wolverhampton Wanderers,2011,0,2
Jelle Van Damme,Wolverhampton Wanderers,2011,6,1
Matt Murray,Wolverhampton Wanderers,2011,0,3
