Player,Team,Season,Appearances,SeasonAtTeam
Sylvain Distin,Portsmouth,2008,36,1
Noé Pamarot,Portsmouth,2008,18,3
Martin Cranie,Portsmouth,2008,2,1
Sol Campbell,Portsmouth,2008,31,2
Richard Duffy,Portsmouth,2008,0,5
Djimi Traore,Portsmouth,2008,3,2
Scott Harris,Portsmouth,2008,0,3
Adda Djeziri,Portsmouth,2008,0,1
Chris Clark,Portsmouth,2008,0,5
Marc Wilson,Portsmouth,2008,0,1
Lass Diarra,Portsmouth,2008,0,1
Papa Bouba Diop,Portsmouth,2008,2,1
Sulley Muntari,Portsmouth,2008,29,1
John Utaka,Portsmouth,2008,29,1
Arnold Mvuemba,Portsmouth,2008,8,1
Niko Kranjcar,Portsmouth,2008,34,2
Richard Hughes,Portsmouth,2008,13,5
Sean Davis,Portsmouth,2008,22,3
Jean-Francois Christophe,Portsmouth,2008,0,1
Pedro Mendes,Portsmouth,2008,18,3
Ryan Gazet Du Chattelier,Portsmouth,2008,0,1
Paris Cowan-Hall,Portsmouth,2008,0,1
Callum Reynolds,Portsmouth,2008,0,1
Milan Baros,Portsmouth,2008,12,0
David Nugent,Portsmouth,2008,15,1
Jermain Defoe,Portsmouth,2008,1,1
Kanu,Portsmouth,2008,25,2
Danijel Subotic,Portsmouth,2008,0,1
Franck Songo'o,Portsmouth,2008,1,3
Benjani,Portsmouth,2008,23,3
Matthew Taylor,Portsmouth,2008,13,5
Gary O'Neil,Portsmouth,2008,2,5
Dejan Stefanovic,Portsmouth,2008,0,5
Andy O'Brien,Portsmouth,2008,0,3
Lomana Lua Lua,Portsmouth,2008,0,4
Adam Federici,Reading,2008,0,2
Marcus Hahnemann,Reading,2008,38,2
Ben Hamer,Reading,2008,0,2
Graham Stack,Reading,2008,0,2
Mikkel Andersen,Reading,2008,0,2
Liam Rosenior,Reading,2008,0,1
Graeme Murty,Reading,2008,28,2
Nicky Shorey,Reading,2008,36,2
Alex Pearce,Reading,2008,0,2
John Halls,Reading,2008,1,2
Ivar Ingimarsson,Reading,2008,35,2
Sam Sodje,Reading,2008,0,2
Ulises de la Cruz,Reading,2008,6,2
André Bikey,Reading,2008,22,2
Alan Bennett,Reading,2008,0,2
Curtis Osano,Reading,2008,0,2
Michael Duberry,Reading,2008,13,2
Ibrahima Sonko,Reading,2008,16,2
Scott Golbourne,Reading,2008,1,2
Kalifa Cissé,Reading,2008,22,1
Jem Karacan,Reading,2008,0,1
Glen Little,Reading,2008,2,2
Marek Matejovsky,Reading,2008,14,1
Stephen Hunt,Reading,2008,37,2
John Oster,Reading,2008,18,2
Jimmy Kébé,Reading,2008,5,1
James Harper,Reading,2008,38,2
Bobby Convey,Reading,2008,20,2
James Henry,Reading,2008,0,2
Hal Robson-Kanu,Reading,2008,0,1
Emerse Faé,Reading,2008,8,1
Brynjar Gunnarsson,Reading,2008,20,2
Scott Davies,Reading,2008,0,2
Oliver Bozanic,Reading,2008,0,2
Leroy Lita,Reading,2008,14,2
Shane Long,Reading,2008,29,2
Kevin Doyle,Reading,2008,36,2
Dave Kitson,Reading,2008,34,2
Simon Church,Reading,2008,0,1
Radoslav Vasilev,Reading,2008,0,1
Viktor Unnar Illugason,Reading,2008,0,2
Aaron Brown,Reading,2008,0,2
Simon Cox,Reading,2008,0,2
Adam Bygrave,Reading,2008,0,1
Seol Ki-Hyeon,Reading,2008,3,2
Craig Gordon,Sunderland,2008,34,1
Darren Ward,Sunderland,2008,3,1
Trevor Carson,Sunderland,2008,0,2
Marton Fülöp,Sunderland,2008,1,1
Nyron Nosworthy,Sunderland,2008,29,2
Jean-Yves Mvoto,Sunderland,2008,0,1
Jack Pelter,Sunderland,2008,0,1
Greg Halford,Sunderland,2008,8,1
Phil Bardsley,Sunderland,2008,0,1
Ian Harte,Sunderland,2008,8,1
Danny Collins,Sunderland,2008,36,2
Stephen Wright,Sunderland,2008,0,3
Danny Higginbotham,Sunderland,2008,21,1
Stanislav Varga,Sunderland,2008,0,4
Russell Anderson,Sunderland,2008,1,1
Peter Hartley,Sunderland,2008,0,1
Paul McShane,Sunderland,2008,21,1
Michael Kay,Sunderland,2008,0,1
Gavin Donoghue,Sunderland,2008,0,1
Jonny Evans,Sunderland,2008,0,0
Jake Richardson,Sunderland,2008,0,1
Arnau Riera,Sunderland,2008,0,1
Dean Whitehead,Sunderland,2008,27,2
Carlos Edwards,Sunderland,2008,13,1
Kieran Richardson,Sunderland,2008,17,1
Liam Miller,Sunderland,2008,24,1
Grant Leadbitter,Sunderland,2008,31,2
Dwight Yorke,Sunderland,2008,20,1
Andy Reid,Sunderland,2008,13,1
Dickson Etuhu,Sunderland,2008,20,1
Graham Kavanagh,Sunderland,2008,0,1
Ross Wallace,Sunderland,2008,21,1
Billy Dennehy,Sunderland,2008,0,2
Anthony Le Tallec,Sunderland,2008,0,0
Daryl Murphy,Sunderland,2008,28,2
Michael Chopra,Sunderland,2008,33,1
Kenwyne Jones,Sunderland,2008,33,1
Roy O'Donovan,Sunderland,2008,17,1
Martyn Waghorn,Sunderland,2008,3,1
David Connolly,Sunderland,2008,3,1
David Dowson,Sunderland,2008,0,1
Anthony Stokes,Sunderland,2008,20,1
Rade Prica,Sunderland,2008,6,1
Clive Clarke,Sunderland,2008,0,1
Andrew Cole,Sunderland,2008,7,1
Raimond van der Gouw,Sunderland,2008,0,1
Stern John,Sunderland,2008,1,1
Tobias Hysen,Sunderland,2008,0,1
Ben Alnwick,Tottenham Hotspur,2008,0,2
Paul Robinson,Tottenham Hotspur,2008,25,4
Radek Cerny,Tottenham Hotspur,2008,13,1
Tommy Forecast,Tottenham Hotspur,2008,0,1
David Button,Tottenham Hotspur,2008,0,1
Oscar Jansson,Tottenham Hotspur,2008,0,2
Lee Young-Pyo,Tottenham Hotspur,2008,18,3
Pascal Chimbonda,Tottenham Hotspur,2008,32,2
Alan Hutton,Tottenham Hotspur,2008,14,1
Danny Rose,Tottenham Hotspur,2008,0,1
Younes Kaboul,Tottenham Hotspur,2008,0,1
Gilberto,Tottenham Hotspur,2008,6,1
Paul Stalteri,Tottenham Hotspur,2008,3,3
Chris Gunter,Tottenham Hotspur,2008,2,1
Michael Dawson,Tottenham Hotspur,2008,27,4
Ledley King,Tottenham Hotspur,2008,4,10
Anthony Gardner,Tottenham Hotspur,2008,4,9
Dorian Dervite,Tottenham Hotspur,2008,0,2
Benoit Assou-Ekotto,Tottenham Hotspur,2008,1,2
Ricardo Rocha,Tottenham Hotspur,2008,5,2
Troy Archibald-Henville,Tottenham Hotspur,2008,0,1
Jonathan Woodgate,Tottenham Hotspur,2008,16,1
Adam Smith,Tottenham Hotspur,2008,0,1
Leigh Mills,Tottenham Hotspur,2008,0,4
Adel Taarabt,Tottenham Hotspur,2008,6,1
Charlie Daniels,Tottenham Hotspur,2008,0,2
Didier Zokora,Tottenham Hotspur,2008,28,2
Teemu Tainio,Tottenham Hotspur,2008,16,3
Tom Huddlestone,Tottenham Hotspur,2008,28,3
Aaron Lennon,Tottenham Hotspur,2008,29,3
Gareth Bale,Tottenham Hotspur,2008,8,1
Hossam Ghaly,Tottenham Hotspur,2008,0,3
Steed Malbranque,Tottenham Hotspur,2008,37,2
Jermaine Jenas,Tottenham Hotspur,2008,29,3
Jamie O'Hara,Tottenham Hotspur,2008,17,3
Kevin-Prince Boateng,Tottenham Hotspur,2008,13,1
Jake Livermore,Tottenham Hotspur,2008,0,2
Simon Dawkins,Tottenham Hotspur,2008,0,1
Andy Barcham,Tottenham Hotspur,2008,0,2
Dimitar Berbatov,Tottenham Hotspur,2008,36,2
Darren Bent,Tottenham Hotspur,2008,27,1
Robbie Keane,Tottenham Hotspur,2008,0,6
Tomas Pekhart,Tottenham Hotspur,2008,0,2
Joe Martin,Tottenham Hotspur,2008,0,1
Terry Dixon,Tottenham Hotspur,2008,0,3
Jermain Defoe,Tottenham Hotspur,2008,1,5
Wayne Routledge,Tottenham Hotspur,2008,2,3
Philip Ifil,Tottenham Hotspur,2008,0,4
Danny Murphy,Tottenham Hotspur,2008,0,3
Lee Barnard,Tottenham Hotspur,2008,0,6
Mido,Tottenham Hotspur,2008,0,2
Robert Green,West Ham United,2008,38,2
Richard Wright,West Ham United,2008,0,1
Jimmy Walker,West Ham United,2008,0,3
Marek Stech,West Ham United,2008,0,2
Lucas Neill,West Ham United,2008,34,2
George McCartney,West Ham United,2008,38,2
Danny Gabbidon,West Ham United,2008,10,3
James Tomkins,West Ham United,2008,6,1
Anton Ferdinand,West Ham United,2008,25,4
John Pantsil,West Ham United,2008,14,2
Matt Upson,West Ham United,2008,29,2
Julien Faubert,West Ham United,2008,7,1
Jonathan Spector,West Ham United,2008,26,2
James Collins,West Ham United,2008,3,3
Calum Davenport,West Ham United,2008,0,2
Daniel Emmanuel,West Ham United,2008,0,1
Kieron Dyer,West Ham United,2008,0,1
Fredrik Ljungberg,West Ham United,2008,25,1
Scott Parker,West Ham United,2008,18,1
Jack Collison,West Ham United,2008,2,1
Matthew Etherington,West Ham United,2008,18,3
Luis Boa Morte,West Ham United,2008,27,2
Nolberto Solano,West Ham United,2008,1,1
Mark Noble,West Ham United,2008,31,3
Hayden Mullins,West Ham United,2008,34,3
Tony Stokes,West Ham United,2008,0,3
Nigel Quashie,West Ham United,2008,0,2
Kyel Reid,West Ham United,2008,1,3
Lee Bowyer,West Ham United,2008,15,3
Carlton Cole,West Ham United,2008,31,2
Dean Ashton,West Ham United,2008,31,3
Craig Bellamy,West Ham United,2008,8,1
Freddie Sears,West Ham United,2008,7,1
Bobby Zamora,West Ham United,2008,13,3
Henri Camara,West Ham United,2008,0,0
Christian Dailly,West Ham United,2008,0,6
TJ Moncur,West Ham United,2008,0,1
Hogan Ephraim,West Ham United,2008,0,3
Chris Kirkland,Wigan Athletic,2008,37,2
Mike Pollitt,Wigan Athletic,2008,1,3
Carlo Nash,Wigan Athletic,2008,0,1
Russell Saunders,Wigan Athletic,2008,0,1
Erik Hagen,Wigan Athletic,2008,1,1
Maynor Figueroa,Wigan Athletic,2008,2,0
Dariusz Adamczuk,Wigan Athletic,2008,0,0
Luke Ashworth,Wigan Athletic,2008,0,1
Ryan Taylor,Wigan Athletic,2008,17,3
Erik Edman,Wigan Athletic,2008,5,1
Andreas Granqvist,Wigan Athletic,2008,14,1
Paul Scharner,Wigan Athletic,2008,37,3
Kevin Kilbane,Wigan Athletic,2008,35,2
Emmerson Boyce,Wigan Athletic,2008,25,2
Titus Bramble,Wigan Athletic,2008,26,1
Andy Webster,Wigan Athletic,2008,0,2
Mario Melchiot,Wigan Athletic,2008,31,1
Wilson Palacios,Wigan Athletic,2008,7,1
Michael Brown,Wigan Athletic,2008,31,1
Antonio Valencia,Wigan Athletic,2008,16,1
Jason Koumas,Wigan Athletic,2008,30,1
Salomon Olembé,Wigan Athletic,2008,8,1
Tomasz Cywka,Wigan Athletic,2008,0,2
Josip Skoko,Wigan Athletic,2008,12,3
Tomasz Kupisz,Wigan Athletic,2008,0,2
Peter Moore,Wigan Athletic,2008,0,1
Lewis Montrose,Wigan Athletic,2008,0,2
Antoine Sibierski,Wigan Athletic,2008,30,1
Emile Heskey,Wigan Athletic,2008,28,2
Julius Aghahowa,Wigan Athletic,2008,14,2
Marcus Bent,Wigan Athletic,2008,31,0
Rachid Bouaouzan,Wigan Athletic,2008,0,1
Henri Camara,Wigan Athletic,2008,0,3
Marlon King,Wigan Athletic,2008,15,1
David Cotterill,Wigan Athletic,2008,2,2
Denny Landzaat,Wigan Athletic,2008,19,2
Fitz Hall,Wigan Athletic,2008,1,2
Caleb Folan,Wigan Athletic,2008,2,2
David Unsworth,Wigan Athletic,2008,0,2
