Player,Team,Season,Appearances,SeasonAtTeam
Dame N'Doye,Sunderland,2016,11,1
Jeremain Lens,Sunderland,2016,0,0
Jermain Defoe,Sunderland,2016,33,2
Danny Graham,Sunderland,2016,0,3
Steven Fletcher,Sunderland,2016,16,4
Duncan Watmore,Sunderland,2016,23,3
Adam Johnson,Sunderland,2016,19,4
Sebastián Coates,Sunderland,2016,0,1
Charalampos Mavrias,Sunderland,2016,0,2
Lynden Gooch,Sunderland,2016,0,1
Costel Pantilimon,Sunderland,2016,0,1
William Buckley,Sunderland,2016,0,2
Liam Bridcutt,Sunderland,2016,0,2
Lukasz Fabianski,Swansea City,2016,37,2
Kristoffer Nordfeldt,Swansea City,2016,1,1
Josh Vickers,Swansea City,2016,0,1
Jordi Amat,Swansea City,2016,8,3
Neil Taylor,Swansea City,2016,34,5
Ashley Williams,Swansea City,2016,36,5
Angel Rangel,Swansea City,2016,23,5
Kyle Naughton,Swansea City,2016,27,2
Kyle Bartley,Swansea City,2016,5,6
Federico Fernández,Swansea City,2016,32,2
Stephen Kingsley,Swansea City,2016,0,2
Joe Rodon,Swansea City,2016,0,1
Ki Sung-yueng,Swansea City,2016,28,4
Leon Britton,Swansea City,2016,25,5
Leroy Fer,Swansea City,2016,0,0
André Ayew,Swansea City,2016,34,1
Nathan Dyer,Swansea City,2016,1,5
Wayne Routledge,Swansea City,2016,28,5
Jefferson Montero,Swansea City,2016,23,2
Matt Grimes,Swansea City,2016,1,2
Gylfi Sigurdsson,Swansea City,2016,36,3
Jack Cork,Swansea City,2016,0,1
Daniel James,Swansea City,2016,0,1
Jay Fulton,Swansea City,2016,2,3
Alberto Paloschi,Swansea City,2016,10,1
Marvin Emnes,Swansea City,2016,2,3
Éder,Swansea City,2016,0,0
Bafétimbi Gomis,Swansea City,2016,33,2
Kenji Gorré,Swansea City,2016,0,2
Modou Barrow,Swansea City,2016,22,2
Liam Shephard,Swansea City,2016,0,2
Gerhard Tremmel,Swansea City,2016,0,5
Franck Tabanou,Swansea City,2016,0,0
Jonjo Shelvey,Swansea City,2016,16,3
Dwight Tiendalli,Swansea City,2016,0,4
Hugo Lloris,Tottenham Hotspur,2016,37,4
Michel Vorm,Tottenham Hotspur,2016,1,2
Luke McGee,Tottenham Hotspur,2016,0,2
Kyle Walker,Tottenham Hotspur,2016,33,7
Danny Rose,Tottenham Hotspur,2016,24,9
Toby Alderweireld,Tottenham Hotspur,2016,0,0
Jan Vertonghen,Tottenham Hotspur,2016,29,4
Kieran Trippier,Tottenham Hotspur,2016,6,1
Federico Fazio,Tottenham Hotspur,2016,0,1
Kevin Wimmer,Tottenham Hotspur,2016,0,0
Ben Davies,Tottenham Hotspur,2016,17,2
Cameron Carter-Vickers,Tottenham Hotspur,2016,0,1
Kyle Walker-Peters,Tottenham Hotspur,2016,0,1
Nabil Bentaleb,Tottenham Hotspur,2016,5,3
Son Heung-Min,Tottenham Hotspur,2016,28,1
Ryan Mason,Tottenham Hotspur,2016,22,8
Erik Lamela,Tottenham Hotspur,2016,34,3
Eric Dier,Tottenham Hotspur,2016,37,2
Mousa Dembélé,Tottenham Hotspur,2016,29,4
Dele Alli,Tottenham Hotspur,2016,33,2
Nacer Chadli,Tottenham Hotspur,2016,29,3
Christian Eriksen,Tottenham Hotspur,2016,35,3
Josh Onomah,Tottenham Hotspur,2016,8,3
Tom Carroll,Tottenham Hotspur,2016,19,6
Harry Winks,Tottenham Hotspur,2016,0,4
Harry Kane,Tottenham Hotspur,2016,38,7
Clinton N'Jie,Tottenham Hotspur,2016,0,0
Alex Pritchard,Tottenham Hotspur,2016,1,5
Andros Townsend,Tottenham Hotspur,2016,3,8
Emmanuel Adebayor,Tottenham Hotspur,2016,0,5
Aaron Lennon,Tottenham Hotspur,2016,0,11
DeAndre Yedlin,Tottenham Hotspur,2016,0,2
Roberto Soldado,Tottenham Hotspur,2016,0,3
Tom Glover,Tottenham Hotspur,2016,0,1
Dominic Ball,Tottenham Hotspur,2016,0,3
Heurelho Gomes,Watford,2016,38,1
Rene Gilmartin,Watford,2016,0,1
Costel Pantilimon,Watford,2016,0,0
Giedrius Arlauskis,Watford,2016,0,0
Nyom,Watford,2016,0,0
Miguel Britos,Watford,2016,24,1
Sebastian Prödl,Watford,2016,0,0
Joel Ekstrand,Watford,2016,0,1
Juan Carlos Paredes,Watford,2016,17,1
Craig Cathcart,Watford,2016,35,1
Nathan Aké,Watford,2016,0,1
Daniel Pudil,Watford,2016,0,1
José Holebas,Watford,2016,0,0
Essaïd Belkalem,Watford,2016,0,1
Tommie Hoban,Watford,2016,0,1
Abdoulaye Doucouré,Watford,2016,0,1
Mario Suárez,Watford,2016,15,1
José Manuel Jurado,Watford,2016,0,0
Valon Behrami,Watford,2016,0,0
Nordin Amrabat,Watford,2016,0,0
Ikechi Anya,Watford,2016,28,1
Almen Abdi,Watford,2016,32,1
Ben Watson,Watford,2016,35,1
Etienne Capoue,Watford,2016,33,1
Adalberto Peñaranda,Watford,2016,0,1
Troy Deeney,Watford,2016,38,1
Obbi Oularé,Watford,2016,0,0
Matej Vydra,Watford,2016,0,1
Steven Berghuis,Watford,2016,9,1
Odion Ighalo,Watford,2016,0,0
Lloyd Dyer,Watford,2016,0,1
Diego Fabbrini,Watford,2016,0,1
Connor Smith,Watford,2016,0,1
Víctor Ibarbo,Watford,2016,4,1
Alessandro Diamanti,Watford,2016,3,1
Mathias Ranégie,Watford,2016,0,1
Gabriele Angella,Watford,2016,0,1
Miguel Layún,Watford,2016,3,1
Lloyd Doyley,Watford,2016,0,2
Rafael Romo,Watford,2016,0,0
Fernando Forestieri,Watford,2016,0,1
Juanfran,Watford,2016,0,1
Adlène Guédioura,Watford,2016,0,0
Ben Foster,West Bromwich Albion,2016,15,5
Boaz Myhill,West Bromwich Albion,2016,23,6
Alex Palmer,West Bromwich Albion,2016,0,2
Jonas Olsson,West Bromwich Albion,2016,28,7
James Chester,West Bromwich Albion,2016,13,1
Jonny Evans,West Bromwich Albion,2016,0,1
Sébastien Pocognoli,West Bromwich Albion,2016,1,2
Cristian Gamboa,West Bromwich Albion,2016,1,2
Gareth McAuley,West Bromwich Albion,2016,34,5
Craig Dawson,West Bromwich Albion,2016,38,6
Claudio Yacob,West Bromwich Albion,2016,34,4
James Morrison,West Bromwich Albion,2016,18,7
Craig Gardner,West Bromwich Albion,2016,34,2
Chris Brunt,West Bromwich Albion,2016,22,7
James McClean,West Bromwich Albion,2016,35,1
Callum McManaman,West Bromwich Albion,2016,12,2
Alex Pritchard,West Bromwich Albion,2016,1,1
Darren Fletcher,West Bromwich Albion,2016,38,2
Stéphane Sessegnon,West Bromwich Albion,2016,25,3
Sandro,West Bromwich Albion,2016,12,1
Tyler Roberts,West Bromwich Albion,2016,1,2
Jonathan Leko,West Bromwich Albion,2016,5,1
Sam Field,West Bromwich Albion,2016,1,1
Victor Anichebe,West Bromwich Albion,2016,10,3
Rickie Lambert,West Bromwich Albion,2016,0,0
Saido Berahino,West Bromwich Albion,2016,31,6
Salomón Rondón,West Bromwich Albion,2016,0,0
Joe Ward,West Bromwich Albion,2016,0,1
Kyle Edwards,West Bromwich Albion,2016,0,1
Jack Rose,West Bromwich Albion,2016,0,3
Serge Gnabry,West Bromwich Albion,2016,0,1
Adil Nabi,West Bromwich Albion,2016,0,4
Shaun Donnellan,West Bromwich Albion,2016,0,1
Joleon Lescott,West Bromwich Albion,2016,2,2
Brown Ideye,West Bromwich Albion,2016,0,2
Liam O'Neil,West Bromwich Albion,2016,0,5
Anders Lindegaard,West Bromwich Albion,2016,0,1
Darren Randolph,West Ham United,2016,6,1
Adrián,West Ham United,2016,32,3
Raphael Spiegel,West Ham United,2016,0,4
Sam Howes,West Ham United,2016,0,1
Winston Reid,West Ham United,2016,24,5
Aaron Cresswell,West Ham United,2016,37,2
James Tomkins,West Ham United,2016,25,8
Joey O'Brien,West Ham United,2016,0,4
James Collins,West Ham United,2016,19,9
Angelo Ogbonna,West Ham United,2016,0,0
Sam Byram,West Ham United,2016,4,1
Doneil Henry,West Ham United,2016,0,2
Stephen Hendrie,West Ham United,2016,0,1
Reece Oxford,West Ham United,2016,7,2
Alexandre Song,West Ham United,2016,0,3
Cheikhou Kouyaté,West Ham United,2016,34,2
Pedro Obiang,West Ham United,2016,24,1
Mark Noble,West Ham United,2016,37,10
Victor Moses,West Ham United,2016,0,1
Dimitri Payet,West Ham United,2016,30,1
Manuel Lanzini,West Ham United,2016,0,0
Michail Antonio,West Ham United,2016,26,1
Josh Cullen,West Ham United,2016,1,2
Marcus Browne,West Ham United,2016,0,1
Martin Samuelsen,West Ham United,2016,0,0
George Dobson,West Ham United,2016,0,1
Andy Carroll,West Ham United,2016,27,4
Enner Valencia,West Ham United,2016,19,2
Diafra Sakho,West Ham United,2016,21,2
Emmanuel Emenike,West Ham United,2016,13,1
Djair Parfitt-Williams,West Ham United,2016,0,1
Elliot Lee,West Ham United,2016,0,4
Nikica Jelavic,West Ham United,2016,13,1
Carl Jenkinson,West Ham United,2016,0,2
Kyle Knoyle,West Ham United,2016,0,1
Mauro Zárate,West Ham United,2016,15,2
Reece Burke,West Ham United,2016,0,3
Diego Poyet,West Ham United,2016,0,2
Morgan Amalfitano,West Ham United,2016,0,2
Modibo Maiga,West Ham United,2016,3,4
Sam Westley,West Ham United,2016,0,1
Jordan Brown,West Ham United,2016,0,1
Nathan Mavila,West Ham United,2016,0,2
Kevin Nolan,West Ham United,2016,2,4
Matthew Jarvis,West Ham United,2016,3,4
Alex Pike,West Ham United,2016,0,1
Josh Pask,West Ham United,2016,0,1
Lewis Page,West Ham United,2016,0,2
